"ID","gameID","isActive","drawingDay","drawingTime","shortDescription","dateCreated","dateModified","createdBy","modifiedBy"
"888","12","1","4","13:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"889","12","1","5","13:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"890","12","1","6","13:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"891","12","1","7","13:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"892","11","1","1","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"893","11","1","2","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"894","11","1","3","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"895","11","1","4","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"896","11","1","5","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"897","11","1","6","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"898","11","1","7","21:30:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"899","13","1","1","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"900","13","1","2","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"901","13","1","3","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"902","13","1","4","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"903","13","1","5","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"904","13","1","6","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"905","13","1","7","21:30:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"906","165","1","1","21:30:00.0000000","","","","",""
"907","165","1","2","21:30:00.0000000","","","","",""
"908","165","1","3","21:30:00.0000000","","","","",""
"909","165","1","4","21:30:00.0000000","","","","",""
"910","165","1","5","21:30:00.0000000","","","","",""
"911","165","1","6","21:30:00.0000000","","","","",""
"912","165","1","7","21:30:00.0000000","","","","",""
"913","49","1","4","20:15:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"914","49","1","7","20:15:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"915","167","1","1","14:30:00.0000000","","","","",""
"916","167","1","2","14:30:00.0000000","","","","",""
"917","167","1","3","14:30:00.0000000","","","","",""
"918","167","1","4","14:30:00.0000000","","","","",""
"919","167","1","5","14:30:00.0000000","","","","",""
"920","167","1","6","14:30:00.0000000","","","","",""
"921","167","1","7","14:30:00.0000000","","","","",""
"922","169","1","1","14:30:00.0000000","","","","",""
"923","169","1","2","14:30:00.0000000","","","","",""
"924","169","1","3","14:30:00.0000000","","","","",""
"925","169","1","4","14:30:00.0000000","","","","",""
"926","169","1","5","14:30:00.0000000","","","","",""
"927","169","1","6","14:30:00.0000000","","","","",""
"928","169","1","7","14:30:00.0000000","","","","",""
"929","138","1","1","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"930","138","1","2","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"931","138","1","3","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"932","138","1","4","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"933","138","1","5","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"934","138","1","6","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"935","138","1","7","14:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"936","168","1","1","22:30:00.0000000","","","","",""
"937","168","1","2","22:30:00.0000000","","","","",""
"938","168","1","3","22:30:00.0000000","","","","",""
"939","168","1","4","22:30:00.0000000","","","","",""
"940","168","1","5","22:30:00.0000000","","","","",""
"941","168","1","6","22:30:00.0000000","","","","",""
"942","168","1","7","22:30:00.0000000","","","","",""
"943","170","1","1","22:30:00.0000000","","","","",""
"944","170","1","2","22:30:00.0000000","","","","",""
"945","170","1","3","22:30:00.0000000","","","","",""
"946","170","1","4","22:30:00.0000000","","","","",""
"947","170","1","5","22:30:00.0000000","","","","",""
"948","170","1","6","22:30:00.0000000","","","","",""
"949","170","1","7","22:30:00.0000000","","","","",""
"950","139","1","1","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"951","139","1","2","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"952","139","1","3","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"953","139","1","4","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"954","139","1","5","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"955","139","1","6","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"956","139","1","7","22:30:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"957","173","1","1","20:30:00.0000000","","","","",""
"958","173","1","2","20:30:00.0000000","","","","",""
"959","173","1","3","20:30:00.0000000","","","","",""
"960","173","1","4","20:30:00.0000000","","","","",""
"961","173","1","5","20:30:00.0000000","","","","",""
"962","173","1","6","20:30:00.0000000","","","","",""
"963","173","1","7","20:30:00.0000000","","","","",""
"964","28","1","1","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"965","28","1","2","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"966","28","1","3","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"967","28","1","4","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"968","28","1","5","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"969","28","1","6","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"970","28","1","7","23:22:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"971","10","1","1","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"972","10","1","2","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"973","10","1","3","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"974","10","1","4","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"975","10","1","5","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"976","10","1","6","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"977","10","1","7","15:00:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"978","12","1","1","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"979","12","1","2","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"980","12","1","3","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"981","12","1","4","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"982","12","1","5","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"983","12","1","6","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"984","12","1","7","15:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"985","11","1","1","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"986","11","1","2","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"987","11","1","3","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"988","11","1","4","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"989","11","1","5","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"990","11","1","6","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"991","11","1","7","23:22:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"992","13","1","1","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"993","13","1","2","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"994","13","1","3","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"995","13","1","4","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"996","13","1","5","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"997","13","1","6","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"998","13","1","7","23:22:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"999","177","1","1","23:22:00.0000000","","","","",""
"1000","177","1","2","23:22:00.0000000","","","","",""
"1001","177","1","3","23:22:00.0000000","","","","",""
"1002","177","1","4","23:22:00.0000000","","","","",""
"1003","177","1","5","23:22:00.0000000","","","","",""
"1004","177","1","6","23:22:00.0000000","","","","",""
"1005","177","1","7","23:22:00.0000000","","","","",""
"1006","49","1","1","19:05:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1007","49","1","4","19:05:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1008","49","1","7","19:05:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1009","10","1","1","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1010","10","1","2","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1011","10","1","3","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1012","10","1","4","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1013","10","1","5","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1014","10","1","6","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1015","10","1","7","12:29:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1016","12","1","1","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1017","12","1","2","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1018","12","1","3","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1019","12","1","4","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1020","12","1","5","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1021","12","1","6","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1022","12","1","7","12:29:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1023","72","1","1","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1024","72","1","2","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1025","72","1","3","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1026","72","1","4","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1027","72","1","5","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1028","72","1","6","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1029","72","1","7","12:29:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1030","11","1","1","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1031","11","1","2","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1032","11","1","3","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1033","11","1","4","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1034","11","1","5","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1035","11","1","6","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1036","11","1","7","19:29:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1037","13","1","1","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1038","13","1","2","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1039","13","1","3","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1040","13","1","4","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1041","13","1","5","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1042","13","1","6","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1043","13","1","7","19:29:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1044","73","1","1","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1045","73","1","2","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1046","73","1","3","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1047","73","1","4","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1048","73","1","5","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1049","73","1","6","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1050","73","1","7","19:29:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1051","185","1","1","19:05:00.0000000","","","","",""
"1052","185","1","2","19:05:00.0000000","","","","",""
"1053","185","1","3","19:05:00.0000000","","","","",""
"1054","185","1","4","19:05:00.0000000","","","","",""
"1055","185","1","5","19:05:00.0000000","","","","",""
"1056","185","1","6","19:05:00.0000000","","","","",""
"1057","185","1","7","19:05:00.0000000","","","","",""
"1058","28","1","1","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1059","28","1","2","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1060","28","1","3","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1061","28","1","4","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1062","28","1","5","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1063","28","1","6","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1064","28","1","7","21:00:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1065","36","1","1","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1066","36","1","2","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1067","36","1","3","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1068","36","1","4","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1069","36","1","5","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1070","36","1","6","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1071","36","1","7","21:00:00.0000000","","","2024-03-06 10:25:17.123000000","",""
"1072","190","1","1","19:30:00.0000000","","","","",""
"1073","190","1","4","19:30:00.0000000","","","","",""
"1074","190","1","7","19:30:00.0000000","","","","",""
"1075","8","1","1","19:29:00.0000000","","","2024-03-06 10:24:05.737000000","",""
"1076","8","1","4","19:29:00.0000000","","","2024-03-06 10:24:05.737000000","",""
"1077","8","1","7","19:29:00.0000000","","","2024-03-06 10:24:05.737000000","",""
"1078","192","1","1","18:00:00.0000000","","","","",""
"1079","192","1","2","18:00:00.0000000","","","","",""
"1080","192","1","3","18:00:00.0000000","","","","",""
"1081","192","1","4","18:00:00.0000000","","","","",""
"1082","192","1","5","18:00:00.0000000","","","","",""
"1083","192","1","6","18:00:00.0000000","","","","",""
"1084","192","1","7","18:00:00.0000000","","","","",""
"1085","193","1","1","13:00:00.0000000","","","","",""
"1086","193","1","2","13:00:00.0000000","","","","",""
"1087","193","1","3","13:00:00.0000000","","","","",""
"1088","193","1","4","13:00:00.0000000","","","","",""
"1089","193","1","5","13:00:00.0000000","","","","",""
"1090","193","1","6","13:00:00.0000000","","","","",""
"1091","193","1","7","13:00:00.0000000","","","","",""
"1092","12","1","1","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1093","12","1","2","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1094","12","1","3","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1095","12","1","4","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1096","12","1","5","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1097","12","1","6","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1098","12","1","7","16:00:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1099","195","1","1","19:00:00.0000000","","","","",""
"1100","195","1","2","19:00:00.0000000","","","","",""
"1101","195","1","3","19:00:00.0000000","","","","",""
"1102","195","1","4","19:00:00.0000000","","","","",""
"1103","195","1","5","19:00:00.0000000","","","","",""
"1104","195","1","6","19:00:00.0000000","","","","",""
"1105","195","1","7","19:00:00.0000000","","","","",""
"1106","13","1","1","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1107","13","1","2","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1108","13","1","3","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1109","13","1","4","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1110","13","1","5","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1111","13","1","6","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1112","13","1","7","22:00:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1113","49","1","1","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1114","49","1","2","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1115","49","1","3","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1116","49","1","4","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1117","49","1","5","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1118","49","1","6","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1119","49","1","7","18:59:00.0000000","","","2024-03-06 10:23:51.233000000","",""
"1120","28","1","1","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1121","28","1","2","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1122","28","1","3","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1123","28","1","4","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1124","28","1","5","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1125","28","1","6","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1126","28","1","7","18:59:00.0000000","","","2024-03-06 10:23:12.880000000","",""
"1127","73","1","1","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1128","73","1","2","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1129","73","1","3","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1130","73","1","4","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1131","73","1","5","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1132","73","1","6","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1133","73","1","7","18:59:00.0000000","","","2024-03-06 10:26:38.833000000","",""
"1134","13","1","1","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1135","13","1","2","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1136","13","1","3","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1137","13","1","4","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1138","13","1","5","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1139","13","1","6","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1140","13","1","7","18:59:00.0000000","","","2024-03-06 10:25:46.297000000","",""
"1141","11","1","1","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1142","11","1","2","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1143","11","1","3","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1144","11","1","4","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1145","11","1","5","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1146","11","1","6","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1147","11","1","7","18:59:00.0000000","","","2024-03-06 09:56:53.117000000","",""
"1148","67","1","1","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1149","67","1","2","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1150","67","1","3","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1151","67","1","4","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1152","67","1","5","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1153","67","1","6","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1154","67","1","7","18:59:00.0000000","","","2024-03-06 10:24:45.570000000","",""
"1155","72","1","1","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1156","72","1","2","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1157","72","1","3","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1158","72","1","4","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1159","72","1","5","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1160","72","1","6","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1161","72","1","7","13:35:00.0000000","","","2024-03-06 10:26:51.293000000","",""
"1162","12","1","1","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1163","12","1","2","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1164","12","1","3","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1165","12","1","4","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1166","12","1","5","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1167","12","1","6","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1168","12","1","7","13:35:00.0000000","","","2024-03-06 10:26:13.770000000","",""
"1169","10","1","1","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1170","10","1","2","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1171","10","1","3","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1172","10","1","4","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1173","10","1","5","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1174","10","1","6","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1175","10","1","7","13:35:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1176","66","1","1","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1177","66","1","2","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1178","66","1","3","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1179","66","1","4","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1180","66","1","5","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1181","66","1","6","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1182","66","1","7","13:35:00.0000000","","","2024-03-06 10:25:01.890000000","",""
"1183","207","1","1","13:35:00.0000000","","","","",""
"1184","207","1","2","13:35:00.0000000","","","","",""
"1185","207","1","3","13:35:00.0000000","","","","",""
"1186","207","1","4","13:35:00.0000000","","","","",""
"1187","207","1","5","13:35:00.0000000","","","","",""
"1188","207","1","6","13:35:00.0000000","","","","",""
"1189","207","1","7","13:35:00.0000000","","","","",""
"1190","208","1","2","19:29:00.0000000","","","","",""
"1191","208","1","5","19:29:00.0000000","","","","",""
"1192","208","1","7","19:29:00.0000000","","","","",""
"1193","138","1","1","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1194","138","1","2","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1195","138","1","3","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1196","138","1","4","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1197","138","1","5","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1198","138","1","6","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1199","138","1","7","13:30:00.0000000","","","2024-03-06 10:24:34.177000000","",""
"1200","139","1","1","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1201","139","1","2","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1202","139","1","3","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1203","139","1","4","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1204","139","1","5","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1205","139","1","6","18:59:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1206","139","1","7","18:29:00.0000000","","","2024-03-06 10:24:21.160000000","",""
"1207","10","1","2","12:59:00.0000000","","","2024-03-06 10:02:41.130000000","",""
"1208","10","1","3","12:59:00.0000000","","","2024-03-06 10:02:41.130000000","",""
